BST, 360000, 44, 22.2915, 2.12806, 2.15783
AVL, 370000, 21, 16.8849, 1.97539, 1.60782
BST, 370000, 46, 24.0518, 2.17592, 2.23422
AVL, 380000, 21, 16.9358, 2.00371, 1.60293
BST, 380000, 43, 22.8098, 2.17234, 2.2183
AVL, 390000, 21, 16.9335, 2.01746, 1.62738
BST, 390000, 44, 22.6339, 2.17443, 2.20215
AVL, 400000, 21, 16.9865, 2.0168, 1.65546
BST, 400000, 44, 23.1806, 2.20307, 2.24123
AVL, 410000, 21, 16.9873, 2.04179, 1.65239
BST, 410000, 48, 24.2616, 2.23335, 2.27201
AVL, 420000, 22, 17.0903, 2.05559, 1.6582
BST, 420000, 46, 24.0206, 2.25621, 2.30059
AVL, 430000, 21, 17.0611, 2.08053, 1.69293
BST, 430000, 44, 23.2838, 2.25327, 2.2878
AVL, 440000, 22, 17.1188, 2.08875, 1.70775
BST, 440000, 49, 22.7963, 2.2755, 2.30578
AVL, 450000, 22, 17.185, 2.09669, 1.70448
BST, 450000, 48, 23.3218, 2.30358, 2.35005
AVL, 460000, 21, 17.1885, 2.1163, 1.70544
BST, 460000, 47, 23.5391, 2.3119, 2.36706
AVL, 470000, 22, 17.2038, 2.16667, 1.75469
BST, 470000, 45, 24.4412, 2.3618, 2.41122
AVL, 480000, 22, 17.2368, 2.15855, 1.7506
BST, 480000, 47, 23.3966, 2.37309, 2.39195
AVL, 490000, 21, 17.2595, 2.16074, 1.75733
BST, 490000, 50, 24.1937, 2.37561, 2.42474
AVL, 500000, 21, 17.273, 2.16139, 1.76646
BST, 500000, 43, 23.1185, 2.36055, 2.40569
AVL, 510000, 22, 17.3748, 2.17014, 1.76052
BST, 510000, 45, 22.7955, 2.37717, 2.40558
AVL, 520000, 22, 17.4192, 2.1886, 1.77604
BST, 520000, 44, 23.4195, 2.40087, 2.4398
AVL, 530000, 22, 17.3817, 2.21082, 1.78989
BST, 530000, 43, 23.432, 2.40931, 2.44574
AVL, 540000, 22, 17.4356, 2.21406, 1.79451
BST, 540000, 45, 24.2293, 2.43162, 2.48426
AVL, 550000, 22, 17.4178, 2.21418, 1.81499
BST, 550000, 49, 24.5884, 2.43579, 2.48706
AVL, 560000, 22, 17.4503, 2.23059, 1.82535
BST, 560000, 45, 23.2357, 2.44938, 2.49216
AVL, 570000, 22, 17.5377, 2.2458, 1.8218
BST, 570000, 48, 23.5255, 2.46549, 2.52004
AVL, 580000, 22, 17.5279, 2.26004, 1.85127
BST, 580000, 49, 24.7637, 2.52076, 2.56908
AVL, 590000, 22, 17.5384, 2.28461, 1.84736
BST, 590000, 47, 23.5675, 2.50657, 2.53726
AVL, 600000, 22, 17.6107, 2.29801, 1.856
BST, 600000, 46, 23.0468, 2.5126, 2.54472
AVL, 610000, 22, 17.6538, 2.29999, 1.87895
BST, 610000, 51, 25.4922, 2.54981, 2.58527
AVL, 620000, 22, 17.601, 2.29661, 1.88427
BST, 620000, 46, 23.66, 2.527, 2.55666
AVL, 630000, 22, 17.622, 2.2998, 1.88757
BST, 630000, 48, 23.5544, 2.54522, 2.56994
AVL, 640000, 22, 17.6379, 2.31285, 1.89757
BST, 640000, 51, 23.9204, 2.55834, 2.60711
AVL, 650000, 22, 17.6996, 2.32449, 1.89688
BST, 650000, 49, 24.1397, 2.57477, 2.61336
AVL, 660000, 22, 17.7014, 2.33226, 1.89431
BST, 660000, 45, 22.9246, 2.56481, 2.5959
AVL, 670000, 22, 17.7056, 2.33005, 1.91265
BST, 670000, 48, 23.7798, 2.5855, 2.66987
AVL, 680000, 22, 17.7451, 2.41539, 1.93398
BST, 680000, 48, 23.5165, 2.6184, 2.69418
AVL, 690000, 22, 17.8369, 2.51031, 1.98176
BST, 690000, 51, 24.4632, 2.66259, 2.69947
AVL, 700000, 22, 17.7601, 2.40555, 1.93501
BST, 700000, 48, 23.3934, 2.61298, 2.63764
AVL, 710000, 22, 17.7924, 2.36244, 1.94439
BST, 710000, 49, 24.9065, 2.64028, 2.65615
AVL, 720000, 22, 17.8212, 2.37514, 1.94815
BST, 720000, 45, 23.0712, 2.62826, 2.65674
AVL, 730000, 22, 17.8774, 2.39528, 1.95314
BST, 730000, 46, 23.3518, 2.64861, 2.67258
AVL, 740000, 22, 17.8984, 2.40842, 1.98056
BST, 740000, 48, 24.6463, 2.68997, 2.71536
AVL, 750000, 22, 17.909, 2.43203, 1.98281
BST, 750000, 47, 24.3598, 2.67972, 2.71266
AVL, 760000, 23, 17.9584, 2.44429, 1.99498
BST, 760000, 47, 24.4139, 2.6854, 2.72941
AVL, 770000, 23, 17.9686, 2.43648, 1.99311
BST, 770000, 47, 24.9025, 2.69448, 2.74463
AVL, 780000, 22, 17.9126, 2.43304, 1.99934
BST, 780000, 50, 23.8548, 2.69246, 2.73322
AVL, 790000, 23, 17.9841, 2.4596, 2.01538
BST, 790000, 48, 25.846, 2.73795, 2.78709
AVL, 800000, 23, 18.0517, 2.47463, 2.02593
BST, 800000, 51, 24.781, 2.7402, 2.78609
AVL, 810000, 23, 18.0609, 2.49782, 2.03942
BST, 810000, 49, 24.8311, 2.77181, 2.81489
AVL, 820000, 23, 18.1199, 2.5016, 2.03632
BST, 820000, 53, 24.5414, 2.78442, 2.81959
AVL, 830000, 23, 18.0793, 2.56266, 2.10947
BST, 830000, 50, 25.2255, 2.80497, 2.88169
AVL, 840000, 23, 18.0081, 2.5901, 2.12601
BST, 840000, 51, 24.1918, 2.80751, 2.85019
AVL, 850000, 23, 18.1541, 2.52402, 2.07002
BST, 850000, 44, 23.8626, 2.79452, 2.81116
AVL, 860000, 22, 18.0633, 2.52277, 2.0756
BST, 860000, 49, 24.4146, 2.79856, 2.82615
AVL, 870000, 23, 18.1189, 2.52191, 2.0784
BST, 870000, 52, 25.1863, 2.81189, 2.84852
AVL, 880000, 23, 18.1694, 2.54236, 2.08753
BST, 880000, 49, 25.7561, 2.84085, 2.92863
AVL, 890000, 23, 18.1797, 2.54055, 2.09854
BST, 890000, 47, 24.2491, 2.82707, 2.85835
AVL, 900000, 23, 18.2099, 2.55117, 2.10835
BST, 900000, 46, 24.4647, 2.84029, 2.86001
AVL, 910000, 23, 18.1995, 2.54366, 2.11454
BST, 910000, 47, 24.7875, 2.85062, 2.89583
AVL, 920000, 23, 18.2251, 2.55916, 2.11084
BST, 920000, 49, 24.8608, 2.85994, 2.90473
AVL, 930000, 23, 18.1929, 2.55468, 2.1201
BST, 930000, 49, 23.7548, 2.84178, 2.87172
AVL, 940000, 23, 18.2157, 2.56194, 2.12023
BST, 940000, 52, 24.9103, 2.88083, 2.92354
AVL, 950000, 23, 18.2444, 2.59044, 2.13698
BST, 950000, 49, 24.6691, 2.90536, 2.94
AVL, 960000, 23, 18.2796, 2.60034, 2.14251
BST, 960000, 49, 24.9395, 2.90881, 2.94575
AVL, 970000, 22, 18.2246, 2.60512, 2.15122
BST, 970000, 49, 24.3295, 2.91445, 2.9578
AVL, 980000, 23, 18.2772, 2.61823, 2.16185
BST, 980000, 49, 24.9928, 2.92642, 2.95603
AVL, 990000, 23, 18.3072, 2.6196, 2.16694
BST, 990000, 49, 25.2498, 2.94391, 2.96712
AVL, 1000000, 23, 18.3089, 2.61172, 2.15968
BST, 1000000, 49, 24.6876, 2.91016, 2.94525
AVL, 1010000, 23, 18.3395, 2.61375, 2.16526
BST, 1010000, 53, 24.6437, 2.93116, 2.9513
AVL, 1020000, 23, 18.3894, 2.60676, 2.16747
BST, 1020000, 51, 25.1358, 2.94209, 2.97679
AVL, 1030000, 23, 18.3335, 2.6334, 2.17771
BST, 1030000, 49, 25.1089, 2.9395, 2.97906
AVL, 1040000, 23, 18.344, 2.63585, 2.18463
BST, 1040000, 49, 25.352, 2.95639, 2.99916
AVL, 1050000, 23, 18.4232, 2.63956, 2.18743
BST, 1050000, 51, 24.6332, 2.94828, 2.98289
AVL, 1060000, 23, 18.4521, 2.64126, 2.197
BST, 1060000, 50, 25.3573, 2.98589, 3.0187
AVL, 1070000, 23, 18.4877, 2.65374, 2.20256
BST, 1070000, 49, 24.807, 3.00493, 3.02419
AVL, 1080000, 23, 18.4241, 2.6677, 2.21174
BST, 1080000, 51, 25.4185, 3.00444, 3.03399
AVL, 1090000, 23, 18.4921, 2.66894, 2.2097
BST, 1090000, 47, 24.2017, 2.98164, 3.01636
AVL, 1100000, 23, 18.4522, 2.6775, 2.2224
BST, 1100000, 51, 26.0794, 3.00973, 3.0551
AVL, 1110000, 23, 18.4886, 2.68914, 2.22542
BST, 1110000, 45, 24.0735, 3.00249, 3.03501
AVL, 1120000, 23, 18.5273, 2.69758, 2.22588
BST, 1120000, 50, 25.7328, 3.04159, 3.08306
AVL, 1130000, 23, 18.5784, 2.71605, 2.22958
BST, 1130000, 51, 25.7018, 3.04303, 3.08843
AVL, 1140000, 23, 18.5318, 2.732, 2.24265
BST, 1140000, 48, 25.1745, 3.0436, 3.09298
AVL, 1150000, 24, 18.5347, 2.72893, 2.24814
BST, 1150000, 48, 24.4633, 3.05342, 3.10429
AVL, 1160000, 23, 18.5392, 2.74086, 2.25777
BST, 1160000, 51, 25.5672, 3.05783, 3.10732
AVL, 1170000, 23, 18.5552, 2.73963, 2.26605
BST, 1170000, 46, 24.5424, 3.03429, 3.07537
AVL, 1180000, 23, 18.565, 2.73277, 2.28121
BST, 1180000, 51, 25.9341, 3.09257, 3.13067
AVL, 1190000, 23, 18.5682, 2.73855, 2.27056
BST, 1190000, 48, 24.6418, 3.08509, 3.09583
AVL, 1200000, 23, 18.6044, 2.75241, 2.27128
BST, 1200000, 52, 25.8728, 3.10252, 3.14399
AVL, 1210000, 23, 18.5796, 2.75735, 2.28499
BST, 1210000, 50, 25.3073, 3.1241, 3.14226
AVL, 1220000, 23, 18.6179, 2.75378, 2.2814
BST, 1220000, 52, 24.8734, 3.08693, 3.12105
AVL, 1230000, 23, 18.6254, 2.7577, 2.29204
BST, 1230000, 47, 24.5296, 3.10213, 3.11302
AVL, 1240000, 24, 18.6816, 2.7585, 2.2916
BST, 1240000, 52, 25.3147, 3.11521, 3.44337
AVL, 1250000, 23, 18.6152, 2.75739, 2.31763
BST, 1250000, 50, 25.8591, 3.12501, 3.16196
AVL, 1260000, 23, 18.6725, 2.77097, 2.31767
BST, 1260000, 47, 24.493, 3.11301, 3.13281
AVL, 1270000, 23, 18.642, 2.76667, 2.31835
BST, 1270000, 46, 24.2342, 3.12294, 3.1617
AVL, 1280000, 23, 18.6718, 2.79261, 2.33613
BST, 1280000, 48, 24.9921, 3.15484, 3.19142
AVL, 1290000, 23, 18.6728, 2.79466, 2.3433
BST, 1290000, 48, 24.4327, 3.16468, 3.18281
AVL, 1300000, 24, 18.7657, 2.79902, 2.3649
BST, 1300000, 52, 25.0459, 3.16933, 3.20459
AVL, 1310000, 23, 18.7393, 2.80587, 2.40081
BST, 1310000, 50, 26.2454, 3.24842, 3.28607
AVL, 1320000, 23, 18.7323, 2.80239, 2.40289
BST, 1320000, 49, 24.8432, 3.20987, 3.23017
AVL, 1330000, 23, 18.7254, 2.81379, 2.4065
BST, 1330000, 49, 25.2165, 3.22733, 3.2572
AVL, 1340000, 23, 18.7367, 2.81719, 2.4005
BST, 1340000, 50, 25.9336, 3.21604, 3.23503
AVL, 1350000, 24, 18.7798, 2.83402, 2.42279
BST, 1350000, 57, 25.8048, 3.27004, 3.33405
AVL, 1360000, 23, 18.7477, 2.86437, 2.41408
BST, 1360000, 51, 25.5112, 3.26256, 3.31745
AVL, 1370000, 24, 18.8009, 2.88541, 2.45832
BST, 1370000, 50, 24.8145, 3.27743, 3.32148
AVL, 1380000, 24, 18.8532, 2.87594, 2.41882
BST, 1380000, 52, 25.266, 3.25841, 3.36188
AVL, 1390000, 23, 18.7895, 2.87701, 2.52249
BST, 1390000, 55, 26.9296, 3.29166, 3.34181
AVL, 1400000, 23, 18.8242, 2.87705, 2.43542
BST, 1400000, 49, 25.6688, 3.26461, 3.34644
AVL, 1410000, 23, 18.8172, 2.87363, 2.43283
BST, 1410000, 51, 25.5848, 3.27061, 3.36383
AVL, 1420000, 24, 18.8742, 2.8906, 2.43431
BST, 1420000, 51, 26.9192, 3.30598, 3.39625
AVL, 1430000, 24, 18.8522, 2.89522, 2.44718
BST, 1430000, 49, 25.2767, 3.2831, 3.32391
AVL, 1440000, 23, 18.8356, 2.89017, 2.4537
BST, 1440000, 51, 26.2619, 3.32031, 3.34555
AVL, 1450000, 23, 18.9235, 2.89673, 2.47114
BST, 1450000, 51, 24.9575, 3.28445, 3.35169
AVL, 1460000, 24, 18.8757, 2.89193, 2.45188
BST, 1460000, 48, 25.8595, 3.31854, 3.34528
AVL, 1470000, 24, 18.8745, 2.89254, 2.46315
BST, 1470000, 50, 25.1154, 3.30049, 3.32272
AVL, 1480000, 24, 18.9351, 2.91405, 2.46621
BST, 1480000, 50, 24.8535, 3.33925, 3.37391
AVL, 1490000, 24, 18.8945, 2.90206, 2.4611
BST, 1490000, 50, 24.9627, 3.31063, 3.35691
AVL, 1500000, 24, 18.9197, 2.91564, 2.46922
BST, 1500000, 51, 25.2243, 3.33806, 3.36416
AVL, 1510000, 24, 18.9092, 2.91876, 2.48065
BST, 1510000, 49, 25.073, 3.3393, 3.40127
AVL, 1520000, 23, 18.9136, 2.9201, 2.47718
BST, 1520000, 49, 24.8038, 3.33831, 3.37625
AVL, 1530000, 24, 18.9372, 2.93075, 2.49896
BST, 1530000, 54, 27.0994, 3.37431, 3.39978
AVL, 1540000, 24, 18.9317, 2.95004, 2.49656
BST, 1540000, 48, 25.3475, 3.35289, 3.40301
AVL, 1550000, 24, 18.9779, 2.93634, 2.62825
BST, 1550000, 53, 25.3634, 3.48111, 3.44507
AVL, 1560000, 24, 18.9761, 2.9585, 2.52741
BST, 1560000, 48, 25.2564, 3.45028, 3.409
AVL, 1570000, 24, 18.9531, 2.96782, 2.54189
BST, 1570000, 52, 26.1402, 3.41274, 3.43844
AVL, 1580000, 24, 19.0155, 2.9583, 2.51114
BST, 1580000, 49, 25.3956, 3.55859, 3.50017
AVL, 1590000, 24, 18.9958, 3.00214, 2.71587
BST, 1590000, 52, 26.2912, 3.45958, 3.45665
AVL, 1600000, 24, 19.0279, 3.09119, 2.67069
BST, 1600000, 49, 24.6338, 3.39895, 3.41448
AVL, 1610000, 24, 19.0928, 3.06177, 2.91341
BST, 1610000, 53, 25.3685, 3.42695, 3.71006
AVL, 1620000, 24, 19.0582, 3.0374, 2.51991
BST, 1620000, 47, 25.2958, 3.388, 3.56814
AVL, 1630000, 24, 19.1136, 3.00863, 2.54245
BST, 1630000, 49, 25.476, 3.42346, 3.63321
AVL, 1640000, 24, 19.1005, 2.98851, 2.52677
BST, 1640000, 51, 25.7666, 3.42745, 3.51918
AVL, 1650000, 24, 19.1044, 3.03634, 2.86888
BST, 1650000, 52, 25.7348, 3.44417, 3.48974
AVL, 1660000, 24, 19.0572, 3.06467, 2.60872
BST, 1660000, 48, 25.9231, 3.49011, 3.46962
AVL, 1670000, 24, 19.0375, 3.00783, 2.814
BST, 1670000, 51, 26.3299, 3.53016, 3.52038
AVL, 1680000, 24, 19.1157, 3.00624, 2.55695
BST, 1680000, 51, 26.3517, 3.44807, 3.48842
AVL, 1690000, 24, 19.07, 3.00563, 2.54678
BST, 1690000, 49, 25.2659, 3.45035, 3.49813
AVL, 1700000, 24, 19.0879, 3.03407, 2.62539
BST, 1700000, 51, 24.8592, 3.4538, 3.60694
AVL, 1710000, 24, 19.1896, 3.01574, 2.56231
BST, 1710000, 60, 27.5262, 3.48249, 3.54158
AVL, 1720000, 24, 19.1223, 3.01678, 2.57518
BST, 1720000, 52, 27.0137, 3.56011, 3.55811
AVL, 1730000, 24, 19.1239, 3.03064, 2.74292
BST, 1730000, 51, 24.9956, 3.45949, 3.52172
AVL, 1740000, 24, 19.1752, 3.02714, 2.93778
BST, 1740000, 53, 25.6491, 3.48132, 3.52044
AVL, 1750000, 24, 19.1492, 3.15387, 2.67031
BST, 1750000, 49, 25.2708, 3.48327, 3.57066
AVL, 1760000, 24, 19.1938, 3.06352, 2.74777
BST, 1760000, 50, 25.1465, 3.48568, 4.00923
AVL, 1770000, 24, 19.1565, 3.04779, 2.59389
BST, 1770000, 51, 25.5238, 3.52474, 3.65019
AVL, 1780000, 24, 19.1816, 3.06844, 2.59909
BST, 1780000, 53, 25.7097, 3.64275, 3.61827
AVL, 1790000, 24, 19.2903, 3.07965, 2.60762
BST, 1790000, 53, 27.245, 3.60148, 3.58828
AVL, 1800000, 24, 19.2045, 3.0763, 2.68861
BST, 1800000, 51, 26.386, 3.63445, 3.63546
AVL, 1810000, 24, 19.1876, 3.10553, 2.89575
BST, 1810000, 50, 25.7747, 3.51252, 3.59304
AVL, 1820000, 24, 19.216, 3.11859, 2.81063
BST, 1820000, 50, 26.5657, 3.53357, 3.624
AVL, 1830000, 24, 19.2267, 3.30821, 2.66299
BST, 1830000, 53, 26.6851, 3.5394, 3.97481
AVL, 1840000, 24, 19.2417, 3.08673, 2.61265
BST, 1840000, 52, 24.9647, 3.53486, 3.99534
AVL, 1850000, 24, 19.2171, 3.08571, 2.61131
BST, 1850000, 48, 25.3324, 3.54234, 3.96204
AVL, 1860000, 24, 19.255, 3.10293, 2.65007
BST, 1860000, 53, 25.8835, 3.56692, 3.92294
AVL, 1870000, 24, 19.242, 3.11282, 2.63721
BST, 1870000, 49, 25.3199, 3.56214, 3.92674
AVL, 1880000, 24, 19.2687, 3.09966, 2.64369
BST, 1880000, 53, 25.6996, 3.6098, 3.88356
AVL, 1890000, 24, 19.2844, 3.1545, 2.67628
BST, 1890000, 53, 27.7764, 3.58722, 3.67976
AVL, 1900000, 24, 19.2518, 3.1148, 2.66125
BST, 1900000, 51, 26.5576, 3.5905, 3.62565
AVL, 1910000, 24, 19.2984, 3.12504, 2.68838
BST, 1910000, 48, 24.9211, 3.57198, 3.61014
AVL, 1920000, 24, 19.3455, 3.15897, 2.72606
BST, 1920000, 50, 25.368, 3.57033, 3.59332
AVL, 1930000, 24, 19.3314, 3.28077, 2.74705
BST, 1930000, 50, 26.0833, 3.60427, 3.67561
AVL, 1940000, 24, 19.2936, 3.20996, 2.67227
BST, 1940000, 49, 25.32, 3.59548, 3.62766
AVL, 1950000, 24, 19.3418, 3.1983, 2.99866
BST, 1950000, 50, 26.7355, 3.62431, 3.79017
AVL, 1960000, 24, 19.351, 3.21896, 2.76064
BST, 1960000, 54, 25.6539, 3.62173, 3.8662
AVL, 1970000, 24, 19.3659, 3.19596, 2.72618
BST, 1970000, 52, 26.188, 3.61591, 3.71017
AVL, 1980000, 24, 19.3368, 3.21708, 2.83716
BST, 1980000, 55, 28.0668, 3.63903, 3.73076
AVL, 1990000, 24, 19.3516, 3.35645, 2.71533
BST, 1990000, 50, 25.9811, 3.65167, 3.74758
