AVL, 500000, 21, 17.273, 2.17474, 1.77347
BST, 500000, 43, 23.1185, 2.3755, 2.41548
AVL, 510000, 22, 17.3748, 2.19034, 1.77695
BST, 510000, 45, 22.7955, 2.38798, 2.4137
AVL, 520000, 22, 17.4192, 2.20432, 1.77432
BST, 520000, 44, 23.4195, 2.42298, 2.43968
AVL, 530000, 22, 17.3817, 2.21426, 1.78469
BST, 530000, 43, 23.432, 2.4163, 2.44438
AVL, 540000, 22, 17.4356, 2.22137, 1.80824
BST, 540000, 45, 24.2293, 2.43418, 2.47846
AVL, 550000, 22, 17.4178, 2.23137, 1.80808
BST, 550000, 49, 24.5884, 2.45096, 2.47775
AVL, 560000, 22, 17.4503, 2.24471, 1.83729
BST, 560000, 45, 23.2357, 2.4665, 2.49613
AVL, 570000, 22, 17.5377, 2.25375, 1.81948
BST, 570000, 48, 23.5255, 2.47587, 2.51026
AVL, 580000, 22, 17.5279, 2.27076, 1.83016
BST, 580000, 49, 24.7637, 2.51548, 2.55338
AVL, 590000, 22, 17.5384, 2.2779, 1.83971
BST, 590000, 47, 23.5675, 2.49622, 2.52576
AVL, 600000, 22, 17.6107, 2.29159, 1.84744
BST, 600000, 46, 23.0468, 2.51921, 2.54079
AVL, 610000, 22, 17.6538, 2.30788, 1.86338
BST, 610000, 51, 25.4922, 2.54518, 2.5809
AVL, 620000, 22, 17.601, 2.32453, 1.86609
BST, 620000, 46, 23.66, 2.5331, 2.56591
AVL, 630000, 22, 17.622, 2.31314, 1.88343
BST, 630000, 48, 23.5544, 2.55835, 2.5727
AVL, 640000, 22, 17.6379, 2.33065, 1.87598
BST, 640000, 51, 23.9204, 2.56175, 2.59949
AVL, 650000, 22, 17.6996, 2.33904, 1.90937
BST, 650000, 49, 24.1397, 2.57909, 2.60585
AVL, 660000, 22, 17.7014, 2.34996, 1.90758
BST, 660000, 45, 22.9246, 2.58297, 2.59305
AVL, 670000, 22, 17.7056, 2.35875, 1.91532
BST, 670000, 48, 23.7798, 2.60294, 2.63436
AVL, 680000, 22, 17.7451, 2.36031, 1.9238
BST, 680000, 48, 23.5165, 2.59854, 2.6286
AVL, 690000, 22, 17.8369, 2.36671, 1.93951
BST, 690000, 51, 24.4632, 2.63413, 2.65903
AVL, 700000, 22, 17.7601, 2.3751, 1.93934
BST, 700000, 48, 23.3934, 2.62151, 2.64906
AVL, 710000, 22, 17.7924, 2.39317, 1.94561
BST, 710000, 49, 24.9065, 2.62926, 2.64608
AVL, 720000, 22, 17.8212, 2.39422, 1.95864
BST, 720000, 45, 23.0712, 2.64383, 2.66221
AVL, 730000, 22, 17.8774, 2.40445, 1.97033
BST, 730000, 46, 23.3518, 2.66147, 2.67178
AVL, 740000, 22, 17.8984, 2.41996, 1.96509
BST, 740000, 48, 24.6463, 2.66898, 2.69675
AVL, 750000, 22, 17.909, 2.41553, 1.99567
BST, 750000, 47, 24.3598, 2.68087, 2.71593
AVL, 760000, 23, 17.9584, 2.43645, 1.99029
BST, 760000, 47, 24.4139, 2.6937, 2.73471
AVL, 770000, 23, 17.9686, 2.44389, 1.99655
BST, 770000, 47, 24.9025, 2.71248, 2.74779
AVL, 780000, 22, 17.9126, 2.45221, 1.99198
BST, 780000, 50, 23.8548, 2.71638, 2.74424
AVL, 790000, 23, 17.9841, 2.47703, 2.01887
BST, 790000, 48, 25.846, 2.76286, 2.82609
AVL, 800000, 23, 18.0517, 2.48773, 2.01922
BST, 800000, 51, 24.781, 2.7563, 2.77729
AVL, 810000, 23, 18.0609, 2.51176, 2.03616
BST, 810000, 49, 24.8311, 2.77849, 2.81124
AVL, 820000, 23, 18.1199, 2.51177, 2.04326
BST, 820000, 53, 24.5414, 2.79596, 2.82131
AVL, 830000, 23, 18.0793, 2.52852, 2.04722
BST, 830000, 50, 25.2255, 2.81443, 2.83532
AVL, 840000, 23, 18.0081, 2.52256, 2.05258
BST, 840000, 51, 24.1918, 2.77978, 2.81547
AVL, 850000, 23, 18.1541, 2.52586, 2.06401
BST, 850000, 44, 23.8626, 2.79334, 2.81266
AVL, 860000, 22, 18.0633, 2.53355, 2.07082
BST, 860000, 49, 24.4146, 2.8079, 2.8319
AVL, 870000, 23, 18.1189, 2.54621, 2.07511
BST, 870000, 52, 25.1863, 2.84934, 2.86426
AVL, 880000, 23, 18.1694, 2.54715, 2.09037
BST, 880000, 49, 25.7561, 2.85645, 2.88884
AVL, 890000, 23, 18.1797, 2.55592, 2.09796
BST, 890000, 47, 24.2491, 2.8427, 2.8782
AVL, 900000, 23, 18.2099, 2.55484, 2.11126
BST, 900000, 46, 24.4647, 2.87769, 2.86986
AVL, 910000, 23, 18.1995, 2.55766, 2.11326
BST, 910000, 47, 24.7875, 2.87357, 2.90276
AVL, 920000, 23, 18.2251, 2.56744, 2.12101
BST, 920000, 49, 24.8608, 2.88049, 2.90349
AVL, 930000, 23, 18.1929, 2.58041, 2.12403
BST, 930000, 49, 23.7548, 2.87052, 2.88134
AVL, 940000, 23, 18.2157, 2.58811, 2.13508
BST, 940000, 52, 24.9103, 2.91268, 2.9238
AVL, 950000, 23, 18.2444, 2.60304, 2.14057
BST, 950000, 49, 24.6691, 2.90985, 2.92602
AVL, 960000, 23, 18.2796, 2.60195, 2.13675
BST, 960000, 49, 24.9395, 2.93396, 2.93425
AVL, 970000, 22, 18.2246, 2.6161, 2.14987
BST, 970000, 49, 24.3295, 2.92072, 2.94303
AVL, 980000, 23, 18.2772, 2.62086, 2.16361
BST, 980000, 49, 24.9928, 2.9554, 2.95413
AVL, 990000, 23, 18.3072, 2.64284, 2.16742
BST, 990000, 49, 25.2498, 2.97007, 2.98183
